sample_index,true_label,predicted_label,confidence,correct,confidence_band
7908,7,7,0.9999995231628418,True,high
7909,2,2,0.9999986886978149,True,high
7910,4,4,0.9999996423721313,True,high
7911,1,1,0.9997667670249939,True,high
7912,7,7,0.999956488609314,True,high
7913,0,0,0.9999998807907104,True,high
7914,6,6,0.9999819993972778,True,high
7915,7,7,0.9983781576156616,True,high
7916,1,1,0.9987335801124573,True,high
7917,2,2,0.9999783039093018,True,high
7918,5,5,0.999991774559021,True,high
7919,8,8,0.9925919771194458,True,high
7920,1,1,0.9992928504943848,True,high
7921,8,8,0.992544412612915,True,high
7922,2,2,0.9999996423721313,True,high
7923,8,8,0.9914807081222534,True,high
7924,7,7,0.9999985694885254,True,high
7925,6,6,0.9999595880508423,True,high
7926,8,8,0.996263325214386,True,high
7927,7,7,0.9998749494552612,True,high
7928,1,1,0.9890594482421875,True,high
7929,6,6,0.9999994039535522,True,high
7930,2,2,0.9999998807907104,True,high
7931,9,9,0.9999929666519165,True,high
7932,3,3,0.9999996423721313,True,high
7933,0,0,1.0,True,high
7934,1,1,0.9999879598617554,True,high
7935,2,2,0.9999983310699463,True,high
7936,3,3,0.9999998807907104,True,high
7937,4,4,0.9999997615814209,True,high
7938,5,5,0.9999997615814209,True,high
7939,6,6,1.0,True,high
7940,7,7,0.9999997615814209,True,high
7941,8,8,0.9999912977218628,True,high
7942,9,9,0.9999904632568359,True,high
7943,0,0,0.9999984502792358,True,high
7944,1,1,0.999995231628418,True,high
7945,2,2,0.9982091188430786,True,high
7946,3,3,0.9999982118606567,True,high
7947,4,4,0.9999998807907104,True,high
7948,5,5,1.0,True,high
7949,6,6,1.0,True,high
7950,7,7,0.9999986886978149,True,high
7951,8,8,0.9998865127563477,True,high
7952,9,9,0.9999275207519531,True,high
7953,0,0,1.0,True,high
7954,1,1,0.999991774559021,True,high
7955,2,2,0.9999945163726807,True,high
7956,3,3,1.0,True,high
7957,4,4,1.0,True,high
7958,5,5,1.0,True,high
7959,6,6,1.0,True,high
7960,7,7,0.9999998807907104,True,high
7961,8,8,0.999997615814209,True,high
7962,9,9,0.9999884366989136,True,high
7963,8,8,0.9999972581863403,True,high
7964,9,9,0.9981259703636169,True,high
7965,5,5,1.0,True,high
7966,7,7,0.9999992847442627,True,high
7967,0,0,1.0,True,high
7968,3,3,1.0,True,high
7969,1,1,0.999997615814209,True,high
7970,6,6,1.0,True,high
7971,8,8,0.9901494979858398,True,high
7972,4,4,1.0,True,high
7973,1,1,0.9999980926513672,True,high
7974,5,5,1.0,True,high
7975,6,6,1.0,True,high
7976,4,4,1.0,True,high
7977,2,2,0.9999997615814209,True,high
7978,7,7,0.9999825954437256,True,high
7979,8,8,0.9999940395355225,True,high
7980,1,1,0.9999984502792358,True,high
7981,3,3,1.0,True,high
7982,4,4,0.9999444484710693,True,high
7983,3,3,0.9999954700469971,True,high
7984,4,4,1.0,True,high
7985,7,7,0.999950647354126,True,high
7986,2,2,0.9999566078186035,True,high
7987,0,0,1.0,True,high
7988,5,5,1.0,True,high
7989,0,0,1.0,True,high
7990,1,1,0.9994462132453918,True,high
7991,9,9,0.9986550807952881,True,high
7992,2,2,1.0,True,high
7993,3,3,0.9999992847442627,True,high
7994,2,2,0.9999934434890747,True,high
7995,3,3,1.0,True,high
7996,5,5,0.9999990463256836,True,high
7997,5,5,1.0,True,high
7998,7,7,0.9999997615814209,True,high
7999,8,8,0.9996953010559082,True,high
8000,4,4,0.9999563694000244,True,high
8001,9,9,0.9999994039535522,True,high
8002,9,9,0.9999908208847046,True,high
8003,7,7,0.999929666519165,True,high
8004,1,1,0.9999938011169434,True,high
8005,1,1,0.9999997615814209,True,high
8006,9,9,0.999969482421875,True,high
8007,0,0,1.0,True,high
8008,7,7,0.9999672174453735,True,high
8009,8,8,0.9999996423721313,True,high
8010,3,3,0.999998927116394,True,high
8011,4,4,0.9999984502792358,True,high
8012,8,8,0.99979168176651,True,high
8013,6,6,1.0,True,high
8014,3,3,1.0,True,high
8015,8,8,0.9999957084655762,True,high
8016,0,0,0.9998989105224609,True,high
8017,9,9,0.9999961853027344,True,high
8018,6,6,1.0,True,high
8019,2,2,0.999950647354126,True,high
8020,1,1,0.9999951124191284,True,high
8021,0,0,0.9999997615814209,True,high
8022,1,1,0.9999258518218994,True,high
8023,0,0,0.9999998807907104,True,high
8024,6,6,1.0,True,high
8025,2,2,1.0,True,high
8026,3,3,1.0,True,high
8027,8,8,1.0,True,high
8028,9,9,0.9999421834945679,True,high
8029,0,0,1.0,True,high
8030,7,7,0.999852180480957,True,high
8031,2,2,0.999976634979248,True,high
8032,3,3,1.0,True,high
8033,4,4,0.9999998807907104,True,high
8034,5,5,0.9999997615814209,True,high
8035,5,5,0.9999996423721313,True,high
8036,2,2,0.9999996423721313,True,high
8037,8,8,0.9999934434890747,True,high
8038,5,5,0.9999982118606567,True,high
8039,4,4,0.9999998807907104,True,high
8040,6,6,1.0,True,high
8041,6,6,1.0,True,high
8042,6,6,1.0,True,high
8043,7,7,0.9999263286590576,True,high
8044,9,9,0.9998134970664978,True,high
8045,1,1,0.9999547004699707,True,high
8046,8,8,0.9999979734420776,True,high
8047,2,2,0.9836809635162354,True,high
8048,1,1,0.9999997615814209,True,high
8049,5,5,1.0,True,high
8050,3,3,1.0,True,high
8051,4,4,0.9999994039535522,True,high
8052,7,7,0.9999991655349731,True,high
8053,9,9,0.9999946355819702,True,high
8054,4,4,1.0,True,high
8055,0,0,0.9999998807907104,True,high
8056,0,0,1.0,True,high
8057,0,0,0.9999998807907104,True,high
8058,1,1,0.9999854564666748,True,high
8059,2,2,0.8992475867271423,True,medium
8060,3,3,0.9999945163726807,True,high
8061,4,4,0.9673676490783691,True,high
8062,5,5,0.9998401403427124,True,high
8063,6,6,0.9999954700469971,True,high
8064,7,7,0.9997308850288391,True,high
8065,8,8,0.974748432636261,True,high
8066,9,9,0.9998958110809326,True,high
8067,0,0,1.0,True,high
8068,1,1,0.9999821186065674,True,high
8069,2,2,0.9634304046630859,True,high
8070,3,3,1.0,True,high
8071,4,4,0.9996333122253418,True,high
8072,5,5,0.9999995231628418,True,high
8073,6,6,0.9999986886978149,True,high
8074,7,7,0.9999910593032837,True,high
8075,8,8,0.9990504384040833,True,high
8076,9,9,0.9999071359634399,True,high
8077,0,0,0.9999997615814209,True,high
8078,1,1,0.999976396560669,True,high
8079,2,2,0.9954648613929749,True,high
8080,3,3,0.9999998807907104,True,high
8081,4,4,0.8976272940635681,True,medium
8082,5,5,0.9999982118606567,True,high
8083,6,6,1.0,True,high
8084,9,9,0.999607503414154,True,high
8085,0,0,1.0,True,high
8086,1,1,0.9999970197677612,True,high
8087,3,3,1.0,True,high
8088,1,1,0.9999974966049194,True,high
8089,5,5,1.0,True,high
8090,1,1,0.9999985694885254,True,high
8091,2,2,0.9674248695373535,True,high
8092,4,4,0.9830045700073242,True,high
8093,9,9,0.9950607419013977,True,high
8094,2,2,0.7843630909919739,True,medium
8095,4,1,0.4684293866157532,False,low
8096,6,6,0.9999998807907104,True,high
8097,8,8,0.9698899388313293,True,high
8098,0,0,0.9999994039535522,True,high
8099,1,1,0.9999994039535522,True,high
8100,1,1,0.9999977350234985,True,high
8101,9,9,0.9995185136795044,True,high
8102,2,2,0.9884465932846069,True,high
8103,6,6,0.9999992847442627,True,high
8104,6,6,0.9999872446060181,True,high
8105,8,8,0.9855799674987793,True,high
8106,7,7,0.9988616704940796,True,high
8107,4,4,0.9844867587089539,True,high
8108,2,2,0.9999984502792358,True,high
8109,9,9,0.9987712502479553,True,high
8110,7,7,0.9987595081329346,True,high
8111,0,0,1.0,True,high
8112,2,2,0.9998263716697693,True,high
8113,1,1,0.9999995231628418,True,high
8114,0,0,0.9999998807907104,True,high
8115,3,3,0.9648112058639526,True,high
8116,6,6,1.0,True,high
8117,0,0,1.0,True,high
8118,1,1,0.9999986886978149,True,high
8119,2,2,0.999991774559021,True,high
8120,3,3,1.0,True,high
8121,4,4,1.0,True,high
8122,5,5,1.0,True,high
8123,6,6,1.0,True,high
8124,7,7,0.9999997615814209,True,high
8125,8,8,1.0,True,high
8126,9,9,0.999992847442627,True,high
8127,0,0,1.0,True,high
8128,1,1,0.9868226051330566,True,high
8129,2,2,0.9999996423721313,True,high
8130,3,3,0.9999995231628418,True,high
8131,4,4,0.9999998807907104,True,high
8132,5,5,1.0,True,high
8133,6,6,1.0,True,high
8134,7,7,1.0,True,high
8135,8,8,0.9999994039535522,True,high
8136,9,9,0.9999829530715942,True,high
8137,0,0,1.0,True,high
8138,1,1,0.9999712705612183,True,high
8139,2,2,0.9999629259109497,True,high
8140,3,3,0.9999998807907104,True,high
8141,4,4,0.9999996423721313,True,high
8142,5,5,0.9999986886978149,True,high
8143,6,6,0.9999992847442627,True,high
8144,7,7,0.9999518394470215,True,high
8145,8,8,1.0,True,high
8146,9,9,0.9999127388000488,True,high
8147,8,8,0.9999980926513672,True,high
8148,6,6,1.0,True,high
8149,5,5,0.999997615814209,True,high
8150,9,9,0.9999922513961792,True,high
8151,7,7,0.9998425245285034,True,high
8152,0,0,1.0,True,high
8153,2,2,0.9999552965164185,True,high
8154,3,3,0.9999972581863403,True,high
8155,4,4,1.0,True,high
8156,3,3,0.9999961853027344,True,high
8157,8,8,0.9999998807907104,True,high
8158,5,5,0.9999997615814209,True,high
8159,1,1,0.9999984502792358,True,high
8160,5,5,0.9836475253105164,True,high
8161,2,2,1.0,True,high
8162,3,3,1.0,True,high
8163,0,0,0.9999996423721313,True,high
8164,1,1,0.9998818635940552,True,high
8165,2,2,0.9997815489768982,True,high
8166,1,1,0.9999866485595703,True,high
8167,3,3,1.0,True,high
8168,2,2,0.9999774694442749,True,high
8169,6,6,1.0,True,high
8170,5,5,0.9999964237213135,True,high
8171,3,3,0.9999792575836182,True,high
8172,0,0,1.0,True,high
8173,7,7,0.9999997615814209,True,high
8174,2,2,0.9999610185623169,True,high
8175,7,7,0.9999988079071045,True,high
8176,4,4,1.0,True,high
8177,6,6,1.0,True,high
8178,4,4,1.0,True,high
8179,0,0,0.9999998807907104,True,high
8180,5,5,0.9999963045120239,True,high
8181,9,9,0.9972224235534668,True,high
8182,9,9,0.9926714897155762,True,high
8183,8,8,0.9976240992546082,True,high
8184,9,9,0.9997454285621643,True,high
8185,5,5,0.9999978542327881,True,high
8186,3,3,1.0,True,high
8187,1,1,0.9999971389770508,True,high
8188,7,7,0.9999997615814209,True,high
8189,4,4,1.0,True,high
8190,7,7,0.9999998807907104,True,high
8191,6,6,1.0,True,high
8192,5,5,0.9999997615814209,True,high
8193,4,4,0.9999996423721313,True,high
8194,0,0,0.9999998807907104,True,high
8195,0,0,0.9999991655349731,True,high
8196,6,6,0.9991461038589478,True,high
8197,6,6,0.9999997615814209,True,high
8198,2,2,0.9999843835830688,True,high
8199,0,0,1.0,True,high
8200,6,6,1.0,True,high
8201,3,3,0.9999998807907104,True,high
8202,7,7,0.9999943971633911,True,high
8203,7,7,0.9999860525131226,True,high
8204,4,4,1.0,True,high
8205,4,4,0.999998927116394,True,high
8206,3,3,1.0,True,high
8207,9,9,0.9999948740005493,True,high
8208,2,2,0.9999892711639404,True,high
8209,8,8,0.9999996423721313,True,high
8210,9,9,0.9999932050704956,True,high
8211,6,6,1.0,True,high
8212,0,0,0.9999990463256836,True,high
8213,9,9,0.9999884366989136,True,high
8214,5,5,1.0,True,high
8215,3,3,0.9999998807907104,True,high
8216,8,8,0.9999785423278809,True,high
8217,8,8,0.9030368328094482,True,high
8218,7,7,0.9999673366546631,True,high
8219,1,1,0.9999995231628418,True,high
8220,4,4,1.0,True,high
8221,0,0,1.0,True,high
8222,4,4,1.0,True,high
8223,8,8,0.9999997615814209,True,high
8224,5,5,1.0,True,high
8225,2,2,0.9998695850372314,True,high
8226,3,3,0.9999998807907104,True,high
8227,9,9,0.9999866485595703,True,high
8228,0,0,0.9999524354934692,True,high
8229,1,1,0.9999942779541016,True,high
8230,9,9,0.9999475479125977,True,high
8231,1,1,0.9999979734420776,True,high
8232,5,5,0.9999992847442627,True,high
8233,1,1,0.9999904632568359,True,high
8234,7,7,0.9999977350234985,True,high
8235,4,4,0.9999992847442627,True,high
8236,8,8,0.9996473789215088,True,high
8237,6,6,1.0,True,high
8238,2,2,0.9999973773956299,True,high
8239,1,1,0.9999898672103882,True,high
8240,6,6,0.9999998807907104,True,high
8241,8,8,0.9999738931655884,True,high
8242,8,8,0.9998306035995483,True,high
8243,0,0,0.9930711388587952,True,high
8244,1,1,0.9992777705192566,True,high
8245,2,2,0.9997674822807312,True,high
8246,3,3,0.5689179301261902,True,low
8247,4,4,0.9999792575836182,True,high
8248,7,7,1.0,True,high
8249,8,8,0.9999997615814209,True,high
8250,9,9,0.9999982118606567,True,high
8251,0,0,0.9999991655349731,True,high
8252,1,1,0.999992847442627,True,high
8253,2,2,0.9999955892562866,True,high
8254,3,3,0.9997592568397522,True,high
8255,4,4,0.9983372688293457,True,high
8256,6,6,0.9999992847442627,True,high
8257,7,7,0.9999934434890747,True,high
8258,8,8,0.9999436140060425,True,high
8259,9,9,0.9957448840141296,True,high
8260,0,0,0.9998633861541748,True,high
8261,1,1,0.999992847442627,True,high
8262,2,2,0.9999032020568848,True,high
8263,3,3,0.9999827146530151,True,high
8264,4,4,0.9999914169311523,True,high
8265,7,7,0.9999904632568359,True,high
8266,8,8,0.9999997615814209,True,high
8267,9,9,0.9997095465660095,True,high
8268,1,1,0.999996542930603,True,high
8269,4,4,0.9999995231628418,True,high
8270,5,5,0.9999916553497314,True,high
8271,3,3,0.9999994039535522,True,high
8272,3,3,0.9999697208404541,True,high
8273,0,0,0.9915711879730225,True,high
8274,9,9,0.999907374382019,True,high
8275,5,5,0.9965246319770813,True,high
8276,4,4,0.9999997615814209,True,high
8277,3,3,0.9972063899040222,True,high
8278,0,0,0.9976457953453064,True,high
8279,8,8,0.9848200082778931,True,high
8280,4,4,0.9999996423721313,True,high
8281,6,6,0.9999969005584717,True,high
8282,7,7,0.9999336004257202,True,high
8283,0,0,0.9999958276748657,True,high
8284,7,7,0.9999834299087524,True,high
8285,7,7,0.9999982118606567,True,high
8286,1,1,0.9999396800994873,True,high
8287,6,6,0.9999765157699585,True,high
8288,9,9,0.9999639987945557,True,high
8289,1,1,0.9999979734420776,True,high
8290,3,3,0.9996393918991089,True,high
8291,6,6,1.0,True,high
8292,2,2,0.9995824694633484,True,high
8293,3,3,0.999997615814209,True,high
8294,8,8,0.9998838901519775,True,high
8295,2,2,0.9998986721038818,True,high
8296,3,3,0.9999617338180542,True,high
8297,8,8,0.9999814033508301,True,high
8298,9,9,0.9992232322692871,True,high
8299,5,5,0.9999035596847534,True,high
8300,8,8,0.9999998807907104,True,high
8301,8,8,0.9999986886978149,True,high
8302,7,7,1.0,True,high
8303,1,1,0.9999872446060181,True,high
8304,7,7,0.9999998807907104,True,high
8305,1,1,0.9999754428863525,True,high
8306,1,1,0.9999955892562866,True,high
8307,0,0,0.9999997615814209,True,high
8308,3,3,0.9996010661125183,True,high
8309,4,4,1.0,True,high
8310,2,2,0.9999940395355225,True,high
8311,6,6,0.9996293783187866,True,high
8312,4,4,0.9999991655349731,True,high
8313,7,7,0.9999982118606567,True,high
8314,4,4,0.9999998807907104,True,high
8315,2,2,0.9991461038589478,True,high
8316,7,7,0.9804356098175049,True,high
8317,4,4,0.9999825954437256,True,high
8318,2,2,0.9997757077217102,True,high
8319,9,9,0.9999305009841919,True,high
8320,2,2,0.9966722726821899,True,high
8321,7,7,0.9999957084655762,True,high
8322,9,9,0.9641550779342651,True,high
8323,2,2,0.9999599456787109,True,high
8324,1,1,0.9999831914901733,True,high
8325,0,0,0.5145028233528137,True,low
8326,6,6,0.9972645044326782,True,high
8327,5,5,0.9996415376663208,True,high
8328,3,3,1.0,True,high
8329,4,4,0.9999969005584717,True,high
8330,8,8,0.9999785423278809,True,high
8331,5,5,0.9999986886978149,True,high
8332,9,9,0.999200165271759,True,high
8333,6,6,0.9999972581863403,True,high
8334,9,9,0.9999297857284546,True,high
8335,0,0,0.9999960660934448,True,high
8336,6,6,1.0,True,high
8337,3,3,0.9999996423721313,True,high
8338,0,0,0.9999998807907104,True,high
8339,8,8,0.9945501685142517,True,high
8340,1,1,0.9999984502792358,True,high
8341,6,6,1.0,True,high
8342,0,0,0.9999998807907104,True,high
8343,0,0,1.0,True,high
8344,1,1,0.9999983310699463,True,high
8345,2,2,0.9999998807907104,True,high
8346,3,3,0.9999997615814209,True,high
8347,4,4,0.9999990463256836,True,high
8348,5,5,0.9999998807907104,True,high
8349,6,6,0.9999998807907104,True,high
8350,7,7,1.0,True,high
8351,0,0,0.9999358654022217,True,high
8352,1,1,0.9999970197677612,True,high
8353,2,2,0.999961256980896,True,high
8354,3,3,0.999933123588562,True,high
8355,4,4,0.9999998807907104,True,high
8356,7,7,1.0,True,high
8357,8,8,0.9999983310699463,True,high
8358,9,9,0.9997746348381042,True,high
8359,0,0,0.9999994039535522,True,high
8360,1,1,0.9999935626983643,True,high
8361,2,2,0.9999938011169434,True,high
8362,3,3,0.9997634291648865,True,high
8363,4,4,0.9999995231628418,True,high
8364,7,7,0.9999998807907104,True,high
8365,2,2,1.0,True,high
8366,5,5,1.0,True,high
8367,1,1,0.9999985694885254,True,high
8368,6,6,1.0,True,high
8369,4,4,0.9999982118606567,True,high
8370,3,3,0.9999998807907104,True,high
8371,9,9,0.999997615814209,True,high
8372,9,9,0.9998304843902588,True,high
8373,0,0,0.9999997615814209,True,high
8374,9,9,0.9999207258224487,True,high
8375,7,7,0.9991656541824341,True,high
8376,1,1,0.9988008737564087,True,high
8377,6,6,0.9999994039535522,True,high
8378,4,4,0.9999979734420776,True,high
8379,3,3,0.9999831914901733,True,high
8380,6,6,1.0,True,high
8381,2,2,0.9999945163726807,True,high
8382,0,0,0.7424216866493225,True,medium
8383,9,9,0.9999791383743286,True,high
8384,8,8,1.0,True,high
8385,6,6,1.0,True,high
8386,5,5,1.0,True,high
8387,7,7,0.9999994039535522,True,high
8388,0,0,0.9999978542327881,True,high
8389,0,0,0.999982476234436,True,high
8390,1,1,0.9999983310699463,True,high
8391,7,7,0.9999706745147705,True,high
8392,4,4,0.9999908208847046,True,high
8393,3,3,0.9999994039535522,True,high
8394,2,2,0.9999992847442627,True,high
8395,4,4,0.9999997615814209,True,high
8396,1,1,0.9999855756759644,True,high
8397,3,3,0.9992557168006897,True,high
8398,7,7,0.9999984502792358,True,high
8399,6,6,1.0,True,high
8400,4,4,0.9999996423721313,True,high
8401,7,7,1.0,True,high
8402,7,7,0.9999991655349731,True,high
8403,7,7,0.9999998807907104,True,high
8404,9,9,0.9999725818634033,True,high
8405,8,8,0.9999821186065674,True,high
8406,4,4,0.9964759945869446,True,high
8407,3,3,0.9999998807907104,True,high
8408,8,5,0.7580344080924988,False,medium
8409,2,2,0.999998927116394,True,high
8410,8,8,0.9544805884361267,True,high
8411,3,3,1.0,True,high
8412,5,5,0.9999967813491821,True,high
8413,8,8,0.9999957084655762,True,high
8414,0,0,0.9999998807907104,True,high
8415,5,5,1.0,True,high
8416,4,4,0.9999892711639404,True,high
8417,7,7,1.0,True,high
8418,1,1,0.9999978542327881,True,high
8419,3,3,0.9999947547912598,True,high
8420,1,1,0.9999998807907104,True,high
8421,7,7,1.0,True,high
8422,9,9,0.999982476234436,True,high
8423,6,6,0.9999997615814209,True,high
8424,2,2,1.0,True,high
8425,0,0,0.9999997615814209,True,high
8426,9,9,0.9999415874481201,True,high
8427,1,1,0.9999988079071045,True,high
8428,7,7,1.0,True,high
8429,3,3,0.9999899864196777,True,high
8430,3,3,0.9999988079071045,True,high
8431,9,9,0.9998552799224854,True,high
8432,1,1,0.9999995231628418,True,high
8433,6,6,1.0,True,high
8434,4,4,1.0,True,high
8435,3,3,0.999737560749054,True,high
8436,9,9,0.9999994039535522,True,high
8437,8,8,0.9999998807907104,True,high
8438,2,2,1.0,True,high
8439,1,1,0.9999994039535522,True,high
8440,8,8,1.0,True,high
8441,6,6,1.0,True,high
8442,4,4,0.9999886751174927,True,high
8443,1,1,0.9999998807907104,True,high
8444,5,5,0.9999997615814209,True,high
8445,5,5,1.0,True,high
8446,6,6,1.0,True,high
8447,5,5,1.0,True,high
8448,0,0,1.0,True,high
8449,1,1,1.0,True,high
8450,2,2,1.0,True,high
8451,3,3,1.0,True,high
8452,4,4,1.0,True,high
8453,5,5,0.9997170567512512,True,high
8454,6,6,1.0,True,high
8455,7,7,1.0,True,high
8456,8,8,0.9991022348403931,True,high
8457,9,9,0.9999891519546509,True,high
8458,0,0,0.9999998807907104,True,high
8459,1,1,0.9999926090240479,True,high
8460,2,2,1.0,True,high
8461,3,3,1.0,True,high
8462,4,4,0.9999998807907104,True,high
8463,5,5,0.9999871253967285,True,high
8464,6,6,1.0,True,high
8465,7,7,0.9999905824661255,True,high
8466,8,8,0.9999995231628418,True,high
8467,9,9,0.9999998807907104,True,high
8468,0,0,0.9999997615814209,True,high
8469,1,1,0.9999426603317261,True,high
8470,2,2,1.0,True,high
8471,3,3,1.0,True,high
8472,4,4,0.9999948740005493,True,high
8473,5,5,0.9999998807907104,True,high
8474,6,6,1.0,True,high
8475,7,7,0.9999998807907104,True,high
8476,8,8,0.9906653165817261,True,high
8477,9,9,0.9999997615814209,True,high
8478,6,6,1.0,True,high
8479,9,9,0.9999920129776001,True,high
8480,7,7,1.0,True,high
8481,0,0,1.0,True,high
8482,2,2,1.0,True,high
8483,3,3,1.0,True,high
8484,4,4,1.0,True,high
8485,3,3,0.999996542930603,True,high
8486,8,8,0.9643866419792175,True,high
8487,5,5,1.0,True,high
8488,1,1,0.999996542930603,True,high
8489,3,3,0.9999995231628418,True,high
8490,0,0,0.9999982118606567,True,high
8491,1,1,0.9999599456787109,True,high
8492,2,2,0.9999223947525024,True,high
8493,1,1,0.9999006986618042,True,high
8494,3,3,0.9999982118606567,True,high
8495,2,2,0.9999721050262451,True,high
8496,0,0,0.9999998807907104,True,high
8497,7,7,0.9986963868141174,True,high
8498,2,2,0.9998805522918701,True,high
8499,6,6,1.0,True,high
8500,4,4,1.0,True,high
8501,0,0,0.9999998807907104,True,high
8502,5,5,0.998318076133728,True,high
8503,9,9,0.9997034668922424,True,high
8504,9,9,0.99221271276474,True,high
8505,8,8,0.9998754262924194,True,high
8506,9,9,0.9999186992645264,True,high
8507,5,5,0.999997615814209,True,high
8508,3,3,0.9975224137306213,True,high
8509,1,1,0.9995865225791931,True,high
8510,7,7,0.9999091625213623,True,high
8511,4,4,0.999970555305481,True,high
8512,7,7,0.9999885559082031,True,high
8513,0,0,0.9999996423721313,True,high
8514,0,0,0.9999997615814209,True,high
8515,6,6,0.9999961853027344,True,high
8516,6,6,1.0,True,high
8517,6,6,1.0,True,high
8518,3,3,1.0,True,high
8519,7,7,0.9974257349967957,True,high
8520,4,4,0.8321694135665894,True,medium
8521,2,2,0.9999943971633911,True,high
8522,8,8,0.9585408568382263,True,high
8523,9,9,0.9997829794883728,True,high
8524,8,8,0.9996798038482666,True,high
8525,7,7,0.9999324083328247,True,high
8526,1,1,0.9999986886978149,True,high
8527,4,9,0.5640759468078613,False,low
8528,0,0,1.0,True,high
8529,4,4,0.9999971389770508,True,high
8530,8,8,0.9953672885894775,True,high
8531,5,5,0.9999994039535522,True,high
8532,2,2,0.9999997615814209,True,high
8533,3,3,1.0,True,high
8534,9,9,0.9999805688858032,True,high
8535,0,0,1.0,True,high
8536,1,1,0.9999936819076538,True,high
8537,9,9,0.9999924898147583,True,high
8538,1,1,0.9999961853027344,True,high
8539,5,5,0.9999711513519287,True,high
8540,1,1,0.9999995231628418,True,high
8541,7,7,0.9995239973068237,True,high
8542,6,6,0.9999986886978149,True,high
8543,1,1,0.9999988079071045,True,high
8544,2,2,0.9999985694885254,True,high
8545,1,1,0.9999945163726807,True,high
8546,6,6,0.9999997615814209,True,high
8547,8,8,0.9999903440475464,True,high
8548,0,0,0.9999997615814209,True,high
8549,1,1,1.0,True,high
8550,2,2,0.9999852180480957,True,high
8551,3,3,1.0,True,high
8552,4,4,1.0,True,high
8553,5,5,0.9999849796295166,True,high
8554,6,6,0.9999998807907104,True,high
8555,7,7,1.0,True,high
8556,8,8,0.9999996423721313,True,high
8557,9,9,0.9999957084655762,True,high
8558,0,0,0.9999942779541016,True,high
8559,1,1,0.9999998807907104,True,high
8560,2,2,1.0,True,high
8561,3,3,0.9999997615814209,True,high
8562,4,4,1.0,True,high
8563,5,5,1.0,True,high
8564,6,6,0.9999992847442627,True,high
8565,7,7,0.9999414682388306,True,high
8566,8,8,0.9999997615814209,True,high
8567,0,0,1.0,True,high
8568,1,1,1.0,True,high
8569,2,2,0.9999995231628418,True,high
8570,3,3,1.0,True,high
8571,5,5,1.0,True,high
8572,6,6,1.0,True,high
8573,7,7,1.0,True,high
8574,8,8,0.9999995231628418,True,high
8575,1,1,0.9999982118606567,True,high
8576,0,0,1.0,True,high
8577,4,4,0.9999998807907104,True,high
8578,5,5,0.9999998807907104,True,high
8579,6,6,0.9999998807907104,True,high
8580,6,6,0.9999998807907104,True,high
8581,3,3,0.9999994039535522,True,high
8582,4,4,1.0,True,high
8583,4,4,0.9999995231628418,True,high
8584,2,2,0.9999629259109497,True,high
8585,8,8,1.0,True,high
8586,1,1,1.0,True,high
8587,0,0,1.0,True,high
8588,6,6,0.9999969005584717,True,high
8589,4,4,1.0,True,high
8590,9,9,0.9999803304672241,True,high
8591,7,7,0.9999687671661377,True,high
8592,2,2,0.9999998807907104,True,high
8593,9,9,0.9998725652694702,True,high
8594,2,2,0.9999979734420776,True,high
8595,0,0,1.0,True,high
8596,9,9,0.9999316930770874,True,high
8597,3,3,0.9999977350234985,True,high
8598,3,3,0.9999985694885254,True,high
8599,9,9,0.9999988079071045,True,high
8600,1,1,0.9999998807907104,True,high
8601,5,5,0.9999986886978149,True,high
8602,2,2,0.9996441602706909,True,high
8603,3,3,0.9999998807907104,True,high
8604,1,1,0.9999995231628418,True,high
8605,6,6,1.0,True,high
8606,7,7,0.9999788999557495,True,high
8607,3,3,0.9992527365684509,True,high
8608,7,7,0.9999955892562866,True,high
8609,8,8,0.9999994039535522,True,high
8610,4,4,0.9999905824661255,True,high
8611,0,0,1.0,True,high
8612,2,2,1.0,True,high
8613,4,4,0.9999998807907104,True,high
8614,0,0,1.0,True,high
8615,2,2,0.9994480013847351,True,high
8616,4,4,0.999998927116394,True,high
8617,7,7,0.9999977350234985,True,high
8618,8,8,1.0,True,high
8619,0,0,1.0,True,high
8620,7,7,0.9999994039535522,True,high
8621,0,0,1.0,True,high
8622,6,6,1.0,True,high
8623,9,9,0.9999433755874634,True,high
8624,3,3,0.9999797344207764,True,high
8625,2,2,1.0,True,high
8626,4,4,1.0,True,high
8627,8,8,0.9999998807907104,True,high
8628,6,6,0.9999964237213135,True,high
8629,0,0,1.0,True,high
8630,5,5,1.0,True,high
8631,7,7,0.9999988079071045,True,high
8632,5,5,0.9999998807907104,True,high
8633,1,1,0.9999996423721313,True,high
8634,0,0,1.0,True,high
8635,8,8,0.9999997615814209,True,high
8636,1,1,0.9999998807907104,True,high
8637,6,6,0.9999911785125732,True,high
8638,7,7,1.0,True,high
8639,2,2,0.9999793767929077,True,high
8640,9,9,0.9999583959579468,True,high
8641,7,7,0.9999992847442627,True,high
8642,9,9,0.9999988079071045,True,high
8643,5,5,1.0,True,high
8644,6,6,0.9999997615814209,True,high
8645,5,5,0.9999996423721313,True,high
8646,2,2,1.0,True,high
8647,6,6,1.0,True,high
8648,2,2,0.9999990463256836,True,high
8649,8,8,1.0,True,high
8650,1,1,0.9999996423721313,True,high
8651,7,7,1.0,True,high
8652,5,5,0.9999996423721313,True,high
8653,5,5,0.999920129776001,True,high
8654,7,7,0.9999979734420776,True,high
